item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,location_num,x,y,R,F,Monthly_Valuation,M,RFM_ID,Inventory_Tier,Z,ROP
ITM12538,Pharma,265,97,13,3,10.82,5.93,0.28,L54,C,92,3.33,20.7,1.07,0,0.9,399,12.19,0.29,2024-12-09,234.72,0.694,54,69.0,22.0,4,4,18094.47,1,441,Tier 3 (High Volume),1.65,42.0
ITM12539,Apparel,155,42,8,5,21.29,0.57,0.96,L80,C,49,1.48,49.88,0.44,2,0.81,80,5.21,0.49,2024-10-17,215.31,0.645,80,68.0,9.0,4,2,6154.8,1,421,Tier 4 (Low Priority),1.28,107.0
ITM12540,Apparel,299,81,6,3,31.09,6.7,0.64,L82,A,160,3.52,87.65,1.14,9,0.8,507,3.52,0.93,2024-01-28,138.23,0.499,82,25.0,18.0,1,1,56448.990000000005,3,113,Tier 4 (Low Priority),1.28,102.0
ITM12541,Groceries,290,97,10,3,11.46,6.77,0.78,L4,C,177,3.36,150.83,1.88,1,1.0,887,6.44,0.98,2024-10-08,268.38,0.674,4,64.0,48.0,4,2,153122.53000000003,4,424,Tier 2 (High Value),1.96,48.0
ITM12542,Electronics,190,59,7,2,15.28,6.7,0.74,L64,A,83,4.66,29.13,1.81,0,0.92,140,2.84,0.86,2024-08-24,14.88,0.613,64,20.0,18.0,3,1,15047.600000000002,1,311,Tier 4 (Low Priority),1.28,39.0
ITM12543,Automotive,178,93,9,8,42.87,2.05,0.89,L81,C,83,3.32,164.46,0.22,0,0.85,177,10.67,0.39,2024-11-26,76.25,0.768,81,65.0,16.0,4,3,30871.86,2,432,Tier 4 (Low Priority),1.28,346.0
ITM12544,Pharma,220,25,11,7,49.95,2.93,0.95,L70,A,59,2.34,199.42,0.82,3,0.87,828,10.94,0.73,2024-10-08,211.55,0.724,70,21.0,21.0,4,3,172469.27999999997,4,434,Tier 1 (Critical),2.33,356.0
ITM12545,Apparel,64,85,7,3,16.59,2.85,0.13,L38,A,19,1.37,159.77,0.61,0,0.89,597,1.21,0.68,2024-02-07,157.43,0.669,38,26.0,38.0,1,1,97371.78,4,114,Tier 2 (High Value),1.96,55.0
ITM12546,Electronics,469,86,13,4,8.29,9.62,0.98,L83,B,112,3.46,100.01,1.01,1,0.71,897,10.73,0.86,2024-05-28,164.8,0.736,83,47.0,8.0,2,3,107023.29,4,234,Tier 1 (Critical),2.33,56.0
ITM12547,Groceries,283,48,7,8,39.87,1.14,0.88,L39,B,103,1.02,117.95,1.68,0,0.72,841,5.19,0.61,2024-12-09,130.74,0.567,39,41.0,53.0,4,2,114316.97,4,424,Tier 2 (High Value),1.96,321.0
ITM12548,Apparel,90,98,6,3,30.42,4.57,0.44,L62,D,141,4.23,11.17,1.5,5,0.89,774,10.19,0.45,2024-02-04,58.27,0.554,62,83.0,22.0,1,3,15969.6,1,131,Tier 4 (Low Priority),1.28,97.0
ITM12549,Groceries,383,55,8,5,5.92,8.78,0.85,L32,B,138,1.61,49.76,0.75,3,0.81,558,10.89,0.22,2024-05-08,58.2,0.616,32,40.0,42.0,2,3,37281.96,2,232,Tier 4 (Low Priority),1.28,41.0
ITM12550,Pharma,390,97,4,3,47.39,7.81,0.76,L88,A,52,2.86,180.81,0.83,7,0.72,985,4.89,0.84,2024-02-20,95.4,0.554,88,20.0,18.0,1,2,190625.95,4,124,Tier 2 (High Value),1.96,157.0
ITM12551,Automotive,122,56,5,5,4.82,8.31,0.81,L52,B,92,3.18,14.13,1.34,4,0.79,794,3.6,0.62,2024-04-11,145.81,0.516,52,43.0,14.0,2,1,18648.54,1,211,Tier 4 (Low Priority),1.28,35.0
ITM12552,Apparel,144,53,3,9,31.64,9.74,0.3,L39,B,142,2.13,181.91,0.47,9,0.74,789,12.57,0.63,2024-10-24,249.0,0.615,39,46.0,44.0,4,4,147237.96,4,444,Tier 1 (Critical),2.33,307.0
ITM12553,Apparel,332,18,4,5,21.77,4.18,0.68,L59,B,113,3.49,31.52,0.3,4,0.97,930,11.35,0.97,2024-09-06,139.58,0.829,59,48.0,20.0,3,3,35547.3,2,332,Tier 4 (Low Priority),1.28,114.0
ITM12554,Pharma,483,96,4,4,28.27,3.44,0.12,L10,A,43,1.63,35.28,0.56,7,0.76,859,12.72,0.59,2024-06-18,270.36,0.644,10,22.0,39.0,2,4,39820.09,2,242,Tier 3 (High Volume),1.65,119.0
ITM12555,Electronics,305,59,10,3,11.45,0.79,0.86,L89,A,33,0.66,43.32,0.34,9,0.74,286,7.1,0.45,2024-07-01,44.95,0.519,89,25.0,13.0,2,2,15689.28,1,221,Tier 4 (Low Priority),1.28,35.0
ITM12556,Automotive,477,86,10,3,34.72,1.93,0.96,L8,D,151,4.82,161.88,0.77,5,0.89,582,7.39,0.47,2024-03-06,88.81,0.594,8,86.0,53.0,1,2,108038.1,4,124,Tier 2 (High Value),1.96,108.0
ITM12557,Apparel,249,69,4,6,48.03,5.84,0.7,L21,B,50,1.94,100.86,1.88,5,0.86,657,5.82,0.21,2024-12-09,30.45,0.404,21,45.0,51.0,4,2,81583.20000000001,3,423,Tier 4 (Low Priority),1.28,296.0
ITM12558,Automotive,165,24,8,8,23.46,2.0,0.56,L57,B,179,3.71,37.59,0.33,2,0.87,100,7.99,0.3,2024-12-01,157.91,0.668,57,44.0,5.0,4,2,5763.5,1,421,Tier 4 (Low Priority),1.28,190.0
ITM12559,Apparel,389,45,7,6,26.62,7.49,0.75,L54,A,22,2.78,140.49,1.65,5,0.83,898,10.05,0.24,2024-04-30,36.11,0.483,54,21.0,19.0,2,3,147911.96,4,234,Tier 1 (Critical),2.33,177.0
ITM12560,Automotive,216,72,5,2,12.75,0.85,0.39,L62,D,166,3.51,188.73,1.12,9,0.84,872,12.4,0.39,2024-02-21,240.75,0.519,62,83.0,15.0,1,4,174890.88,4,144,Tier 1 (Critical),2.33,27.0
ITM12561,Groceries,392,78,7,5,44.7,2.97,0.66,L60,D,171,1.0,118.77,1.3,6,0.93,518,3.56,0.25,2024-05-25,21.53,0.433,60,89.0,7.0,2,1,77328.86,3,213,Tier 4 (Low Priority),1.28,227.0
ITM12562,Apparel,240,95,7,4,48.59,7.11,0.75,L27,A,141,2.83,28.75,0.42,1,0.77,941,6.68,0.46,2024-11-13,147.86,0.673,27,25.0,43.0,4,2,32740.78,2,422,Tier 4 (Low Priority),1.28,203.0
ITM12563,Automotive,442,89,7,6,39.53,2.93,0.23,L44,B,37,2.26,20.4,0.39,2,0.82,437,7.46,0.3,2024-02-05,131.98,0.644,44,40.0,43.0,1,2,15073.819999999998,1,121,Tier 4 (Low Priority),1.28,241.0
ITM12564,Electronics,79,50,5,3,27.6,7.42,0.23,L78,D,92,2.53,161.22,0.41,5,0.99,111,7.83,0.93,2024-04-09,68.65,0.747,78,83.0,13.0,2,2,19147.95,1,221,Tier 4 (Low Priority),1.28,92.0
ITM12565,Groceries,117,83,5,2,47.88,9.96,0.74,L19,D,138,4.85,128.96,1.37,9,0.76,392,8.59,0.95,2024-06-11,180.19,0.54,19,85.0,50.0,2,3,57262.22,3,233,Tier 1 (Critical),2.33,119.0
ITM12566,Groceries,190,33,6,4,8.54,8.07,0.49,L41,B,173,1.11,185.3,1.52,8,0.79,202,12.22,0.68,2024-09-05,121.97,0.545,41,47.0,53.0,3,4,46318.82000000001,2,342,Tier 3 (High Volume),1.65,47.0
ITM12567,Electronics,401,91,9,7,24.45,3.75,0.9,L92,D,116,3.9,113.98,1.85,8,0.76,785,13.41,0.84,2024-08-18,67.41,0.554,92,85.0,5.0,3,4,114791.3,4,344,Tier 1 (Critical),2.33,180.0
ITM12568,Automotive,192,58,14,3,27.34,9.06,0.38,L41,B,22,1.99,21.86,0.86,7,0.71,703,3.23,0.74,2024-06-17,249.7,0.507,41,49.0,43.0,2,1,21720.15,1,211,Tier 4 (Low Priority),1.28,94.0
ITM12569,Pharma,170,27,14,3,25.1,0.99,0.14,L94,D,123,1.81,86.7,0.98,7,0.78,90,10.98,0.85,2024-11-11,201.6,0.634,94,89.0,18.0,4,3,12963.9,1,431,Tier 4 (Low Priority),1.28,77.0
ITM12570,Electronics,472,16,14,9,40.32,7.39,0.68,L45,D,115,1.72,135.02,0.99,8,0.71,535,7.71,0.71,2024-12-03,13.52,0.528,45,87.0,42.0,4,2,87174.3,3,423,Tier 4 (Low Priority),1.28,372.0
ITM12571,Automotive,369,13,4,7,33.85,0.72,0.72,L52,A,14,2.07,83.13,0.61,8,0.75,727,6.85,0.54,2024-06-05,155.54,0.528,52,25.0,19.0,2,2,68693.09999999999,3,223,Tier 4 (Low Priority),1.28,238.0
ITM12572,Electronics,409,99,12,5,7.21,2.16,0.6,L17,D,106,2.11,199.92,0.72,9,0.81,751,2.59,0.9,2024-12-21,88.68,0.525,17,89.0,51.0,4,1,160558.92999999996,4,414,Tier 2 (High Value),1.96,40.0
ITM12573,Electronics,459,78,6,5,17.98,9.88,0.71,L98,B,23,1.72,87.02,1.71,8,0.71,858,1.9,0.55,2024-10-26,275.38,0.346,98,44.0,7.0,4,1,99685.62,4,414,Tier 2 (High Value),1.96,109.0
ITM12574,Apparel,141,69,6,6,17.61,3.93,0.57,L48,D,89,3.5,113.78,0.75,4,0.93,606,14.69,0.52,2024-03-19,220.42,0.731,48,84.0,53.0,1,4,74244.18000000001,3,143,Tier 1 (Critical),2.33,115.0
ITM12575,Automotive,127,64,3,6,28.72,8.29,0.72,L66,A,129,0.71,52.82,1.75,5,0.94,769,9.99,0.7,2024-10-16,187.37,0.586,66,26.0,20.0,4,3,47832.07,2,432,Tier 4 (Low Priority),1.28,183.0
ITM12576,Pharma,23,25,12,3,15.28,4.07,0.14,L72,D,169,2.0,38.91,0.68,4,0.82,431,7.33,0.95,2024-10-17,35.83,0.704,72,80.0,9.0,4,2,18101.41,1,421,Tier 4 (Low Priority),1.28,51.0
ITM12577,Apparel,112,99,10,8,6.75,8.48,0.43,L14,C,164,1.76,132.61,0.75,0,1.0,145,11.66,0.55,2024-07-05,279.89,0.79,14,65.0,47.0,2,3,22003.65,1,231,Tier 4 (Low Priority),1.28,65.0
ITM12578,Electronics,426,91,3,3,33.03,9.67,0.29,L41,B,44,3.88,121.84,1.16,3,0.9,961,2.28,0.66,2024-06-10,51.82,0.566,41,46.0,35.0,2,1,135641.72,4,214,Tier 2 (High Value),1.96,118.0
ITM12579,Electronics,25,38,10,6,42.7,4.64,0.19,L31,C,12,1.16,10.82,0.3,0,0.92,836,9.5,0.59,2024-08-07,140.72,0.799,31,60.0,50.0,3,3,10240.28,1,331,Tier 4 (Low Priority),1.28,262.0
ITM12580,Electronics,307,32,9,7,46.65,5.81,0.31,L60,A,13,4.73,64.11,1.85,0,0.76,342,10.25,0.93,2024-03-27,207.5,0.69,60,20.0,7.0,1,3,40581.78,2,132,Tier 4 (Low Priority),1.28,334.0
ITM12581,Automotive,125,23,11,6,48.66,6.47,0.27,L16,C,144,1.27,132.28,1.66,2,0.95,284,7.33,0.74,2024-01-03,153.48,0.63,16,68.0,35.0,1,2,44153.2,2,122,Tier 4 (Low Priority),1.28,300.0
ITM12582,Automotive,165,88,10,3,39.27,9.38,0.98,L35,D,140,2.17,164.33,1.37,6,0.98,390,4.54,0.54,2024-06-09,265.92,0.508,35,84.0,52.0,2,1,71716.5,3,213,Tier 4 (Low Priority),1.28,130.0
ITM12583,Apparel,290,58,7,4,7.85,2.94,0.36,L58,B,90,1.4,69.35,1.98,0,0.77,768,14.36,0.69,2024-05-06,252.25,0.685,58,49.0,24.0,2,4,71562.0,3,243,Tier 1 (Critical),2.33,38.0
ITM12584,Pharma,443,42,10,3,42.8,6.31,0.31,L32,C,120,1.79,133.01,0.13,6,0.91,587,5.22,0.32,2024-04-23,49.26,0.583,32,68.0,46.0,2,2,80855.29999999999,3,223,Tier 4 (Low Priority),1.28,136.0
ITM12585,Apparel,397,34,13,4,20.6,3.58,0.85,L19,D,68,3.92,60.4,0.88,9,0.92,399,2.75,0.47,2024-12-30,189.11,0.447,19,82.0,48.0,4,1,36144.48,2,412,Tier 4 (Low Priority),1.28,87.0
ITM12586,Groceries,115,30,12,4,36.77,2.56,0.48,L13,C,83,2.64,141.17,1.73,9,0.79,921,9.83,0.79,2024-11-24,25.14,0.494,13,62.0,44.0,4,3,138417.50999999998,4,434,Tier 1 (Critical),2.33,153.0
ITM12587,Electronics,476,26,14,3,27.03,1.31,0.48,L7,D,138,1.23,142.61,0.92,0,0.84,256,9.04,0.65,2024-08-11,218.97,0.727,7,88.0,35.0,3,3,49960.64,2,332,Tier 4 (Low Priority),1.28,83.0
ITM12588,Electronics,248,32,14,8,41.6,6.4,0.5,L38,D,165,0.71,34.74,0.11,8,0.73,540,11.57,0.45,2024-05-21,223.45,0.619,38,82.0,51.0,2,3,19961.400000000005,1,231,Tier 4 (Low Priority),1.28,341.0
ITM12589,Electronics,221,66,5,8,21.85,8.88,0.47,L50,C,68,1.53,136.37,0.4,4,0.75,430,11.55,0.49,2024-07-03,109.9,0.682,50,64.0,42.0,2,3,61949.0,3,233,Tier 1 (Critical),2.33,195.0
ITM12590,Apparel,231,90,12,2,4.03,3.84,0.39,L79,A,127,4.76,73.38,0.92,5,0.72,190,9.68,0.85,2024-03-09,238.11,0.651,79,21.0,16.0,1,3,21222.199999999997,1,131,Tier 4 (Low Priority),1.28,13.0
ITM12591,Apparel,25,67,9,6,28.28,5.75,0.36,L54,B,147,4.3,42.79,1.37,8,0.87,908,3.91,0.63,2024-12-13,199.28,0.455,54,46.0,11.0,4,1,43785.22,2,412,Tier 4 (Low Priority),1.28,177.0
ITM12592,Electronics,131,23,14,8,9.39,6.6,0.89,L32,A,112,2.48,105.07,0.41,2,0.89,648,13.42,0.39,2024-06-18,156.17,0.754,32,23.0,51.0,2,4,71303.7,3,243,Tier 1 (Critical),2.33,90.0
ITM12593,Apparel,395,29,6,5,48.31,4.44,0.25,L21,C,140,2.67,95.94,0.95,2,0.97,979,4.48,0.44,2024-09-02,142.03,0.607,21,62.0,44.0,3,1,107796.68999999999,4,314,Tier 2 (High Value),1.96,250.0
ITM12594,Automotive,398,39,7,3,26.82,9.08,0.26,L42,D,144,4.55,157.04,0.12,4,0.86,940,2.32,0.57,2024-08-24,41.65,0.625,42,85.0,45.0,3,1,153327.4,4,314,Tier 2 (High Value),1.96,98.0
ITM12595,Automotive,466,28,11,4,28.12,3.95,0.61,L74,C,18,3.16,26.06,1.01,6,0.78,659,5.22,0.81,2024-08-16,164.02,0.567,74,62.0,13.0,3,2,33375.78,2,322,Tier 4 (Low Priority),1.28,118.0
ITM12596,Apparel,342,62,9,3,45.46,1.69,0.41,L93,D,108,4.46,160.05,1.8,2,0.72,72,7.77,1.0,2024-07-02,55.27,0.628,93,87.0,15.0,2,2,30312.72,2,222,Tier 4 (Low Priority),1.28,139.0
ITM12597,Electronics,125,65,6,6,31.6,1.87,0.48,L41,D,150,2.71,30.16,1.23,3,0.97,811,3.9,0.35,2024-06-05,200.25,0.533,41,84.0,35.0,2,1,31270.07,2,212,Tier 4 (Low Priority),1.28,192.0
ITM12598,Apparel,158,86,8,7,15.83,8.96,0.83,L25,A,177,1.4,49.42,0.94,1,0.84,413,5.67,0.8,2024-09-06,182.47,0.69,25,28.0,50.0,3,2,25444.26,1,321,Tier 4 (Low Priority),1.28,122.0
ITM12599,Apparel,318,91,12,8,15.51,9.89,0.91,L98,A,123,3.77,108.02,0.41,8,0.92,811,8.19,0.69,2024-10-09,94.25,0.63,98,20.0,6.0,4,3,94573.09,4,434,Tier 1 (Critical),2.33,147.0
ITM12600,Apparel,420,32,13,8,25.58,3.24,0.81,L21,C,71,2.87,98.0,0.48,9,0.7,197,5.52,0.62,2024-02-25,81.63,0.51,21,64.0,36.0,1,2,25919.39,1,121,Tier 4 (Low Priority),1.28,209.0
ITM12601,Groceries,115,71,9,8,43.46,1.86,0.31,L64,B,71,3.51,197.88,0.25,8,0.85,615,2.25,0.97,2024-03-30,148.06,0.609,64,41.0,9.0,1,1,124717.34999999999,4,114,Tier 2 (High Value),1.96,351.0
ITM12602,Automotive,407,42,12,4,39.94,5.08,0.98,L66,A,19,1.21,122.0,1.51,1,0.8,876,3.76,0.46,2024-11-26,158.62,0.531,66,22.0,20.0,4,1,126369.06000000001,4,414,Tier 2 (High Value),1.96,170.0
ITM12603,Pharma,466,27,11,5,48.17,7.24,0.43,L60,D,96,3.41,72.21,0.25,4,0.71,965,12.12,0.34,2024-11-06,241.4,0.667,60,86.0,8.0,4,4,76468.29999999999,3,443,Tier 1 (Critical),2.33,258.0
ITM12604,Pharma,471,82,6,9,4.52,6.32,0.25,L64,C,20,2.22,181.03,0.83,0,0.93,600,14.36,0.9,2024-02-11,98.15,0.874,64,68.0,24.0,1,4,121677.9,4,144,Tier 1 (Critical),2.33,55.0
ITM12605,Groceries,356,42,12,5,14.15,9.54,0.55,L40,C,71,1.99,69.32,1.52,7,0.85,554,3.08,0.25,2024-05-23,126.99,0.369,40,60.0,38.0,2,1,55739.34,3,213,Tier 4 (Low Priority),1.28,83.0
ITM12606,Apparel,316,41,5,8,4.93,8.27,0.75,L64,B,86,3.52,62.02,1.45,5,0.8,895,10.53,0.85,2024-03-12,109.56,0.625,64,49.0,13.0,1,3,72404.3,3,133,Tier 1 (Critical),2.33,59.0
ITM12607,Groceries,486,70,10,5,37.8,8.76,0.17,L3,C,113,3.17,103.93,1.2,9,0.94,267,13.68,0.67,2024-10-02,124.29,0.604,3,60.0,44.0,3,4,46091.7,2,342,Tier 3 (High Volume),1.65,203.0
ITM12608,Groceries,408,63,3,7,7.9,5.65,0.67,L12,A,65,3.42,183.5,1.19,9,0.83,908,5.19,0.33,2024-04-10,174.46,0.402,12,21.0,48.0,2,2,184288.96,4,224,Tier 2 (High Value),1.96,66.0
ITM12609,Electronics,435,26,11,8,5.89,3.61,0.87,L51,D,119,4.84,144.62,0.27,1,0.7,531,12.61,0.38,2024-05-14,171.67,0.737,51,89.0,9.0,2,4,82886.76,3,243,Tier 1 (Critical),2.33,56.0
ITM12610,Automotive,233,28,3,2,28.52,7.17,0.34,L65,C,58,3.66,138.72,0.43,1,0.98,465,13.67,0.32,2024-11-16,114.79,0.779,65,68.0,9.0,4,4,69212.4,3,443,Tier 1 (Critical),2.33,74.0
ITM12611,Pharma,473,79,4,4,21.16,4.67,0.72,L59,C,25,3.38,147.95,1.12,9,0.78,986,5.19,0.77,2024-02-09,184.71,0.487,59,61.0,17.0,1,2,165104.18,4,124,Tier 2 (High Value),1.96,94.0
ITM12612,Apparel,310,43,10,7,36.04,3.23,0.46,L31,D,82,3.26,135.33,0.76,4,0.95,798,1.79,0.32,2024-02-08,188.65,0.522,31,88.0,43.0,1,1,117662.82,4,114,Tier 2 (High Value),1.96,259.0
ITM12613,Pharma,41,93,11,9,24.86,1.95,0.47,L28,C,125,2.29,154.36,0.14,6,0.94,374,13.84,0.75,2024-01-10,162.8,0.789,28,68.0,54.0,1,4,58759.3,3,143,Tier 1 (Critical),2.33,228.0
ITM12614,Pharma,212,34,9,4,21.84,5.51,0.35,L75,C,102,4.28,46.62,1.62,8,0.75,885,5.63,0.3,2024-09-16,141.18,0.363,75,66.0,15.0,3,2,55349.7,3,323,Tier 4 (Low Priority),1.28,94.0
ITM12615,Automotive,487,77,5,9,21.85,6.15,0.66,L46,B,146,2.21,43.68,1.34,8,0.84,904,1.19,0.84,2024-11-19,32.6,0.458,46,48.0,36.0,4,1,61061.96,3,413,Tier 4 (Low Priority),1.28,205.0
ITM12616,Pharma,169,83,9,8,43.72,5.9,0.42,L7,A,42,3.65,78.81,0.72,5,0.71,838,7.65,0.94,2024-01-16,166.97,0.66,7,25.0,49.0,1,2,72751.87999999999,3,123,Tier 4 (Low Priority),1.28,357.0
ITM12617,Pharma,387,83,8,7,20.37,1.61,0.85,L7,C,97,1.82,171.68,0.29,1,0.81,786,2.62,0.65,2024-10-24,216.68,0.678,7,68.0,44.0,4,1,139737.9,4,414,Tier 2 (High Value),1.96,146.0
ITM12618,Groceries,266,97,4,8,17.34,5.91,0.97,L37,A,172,1.16,145.75,1.22,5,0.92,538,13.62,0.97,2024-10-23,72.44,0.738,37,24.0,47.0,4,4,88773.18,3,443,Tier 1 (Critical),2.33,152.0
ITM12619,Automotive,286,94,5,9,17.59,2.1,0.94,L64,B,48,1.08,117.63,0.76,0,0.77,457,3.17,0.51,2024-07-26,235.57,0.622,64,44.0,17.0,3,1,60771.27,3,313,Tier 4 (Low Priority),1.28,161.0
ITM12620,Electronics,480,20,13,9,10.63,6.81,0.25,L77,A,123,3.36,13.7,0.59,1,0.74,193,5.26,0.4,2024-10-29,180.06,0.619,77,23.0,10.0,4,2,11788.58,1,421,Tier 4 (Low Priority),1.28,104.0
ITM12621,Apparel,270,25,14,7,43.17,4.58,0.11,L84,B,86,1.98,54.8,1.47,2,0.85,849,12.07,0.34,2024-04-18,78.88,0.612,84,44.0,13.0,2,4,60113.219999999994,3,243,Tier 1 (Critical),2.33,313.0
ITM12622,Pharma,22,99,12,8,8.18,8.56,0.49,L87,A,96,1.74,162.67,0.72,4,0.86,260,12.29,0.58,2024-01-19,57.26,0.7,87,22.0,14.0,1,4,43221.799999999996,2,142,Tier 3 (High Volume),1.65,80.0
ITM12623,Apparel,412,70,12,2,45.52,7.89,0.76,L61,A,162,3.16,56.07,0.36,9,0.9,715,13.62,0.3,2024-10-09,81.17,0.606,61,22.0,9.0,4,4,46799.05,2,442,Tier 3 (High Volume),1.65,104.0
ITM12624,Electronics,335,89,14,4,14.89,7.38,0.98,L37,C,123,0.62,148.76,1.02,0,0.93,308,7.96,0.9,2024-05-13,230.13,0.77,37,61.0,41.0,2,2,56260.03999999999,3,223,Tier 4 (Low Priority),1.28,69.0
ITM12625,Apparel,95,16,7,7,45.07,7.16,0.81,L69,A,65,1.61,45.08,1.67,9,0.91,276,14.81,0.83,2024-10-05,82.65,0.598,69,22.0,22.0,3,4,17645.940000000002,1,341,Tier 3 (High Volume),1.65,327.0
ITM12626,Electronics,106,25,12,2,39.75,5.82,0.62,L2,C,147,2.03,125.21,1.71,4,0.95,643,8.23,0.65,2024-10-03,208.13,0.579,2,68.0,42.0,3,3,87253.12,3,333,Tier 1 (Critical),2.33,93.0
ITM12627,Groceries,289,25,6,3,29.52,1.08,0.12,L14,C,50,3.69,129.36,1.71,4,0.77,938,12.07,0.78,2024-08-29,168.29,0.62,14,65.0,47.0,3,4,139626.6,4,344,Tier 1 (Critical),2.33,91.0
ITM12628,Pharma,244,49,4,8,33.8,6.73,0.84,L56,A,113,2.95,152.87,0.9,3,0.87,421,6.07,0.24,2024-11-30,168.59,0.553,56,29.0,24.0,4,2,72188.22,3,423,Tier 4 (Low Priority),1.28,279.0
ITM12629,Electronics,37,21,6,6,16.97,4.94,0.26,L18,C,108,4.35,93.29,1.6,2,0.81,440,14.18,0.36,2024-03-17,257.25,0.623,18,67.0,53.0,1,4,44737.600000000006,2,142,Tier 3 (High Volume),1.65,110.0
ITM12630,Apparel,132,44,14,7,29.14,4.96,0.15,L34,A,68,2.01,130.21,1.72,6,0.99,137,10.59,0.7,2024-07-06,263.67,0.587,34,25.0,44.0,2,3,24925.34,1,231,Tier 4 (Low Priority),1.28,210.0
ITM12631,Pharma,270,30,10,5,15.33,4.1,0.87,L94,D,165,1.83,102.52,0.97,6,0.83,449,2.08,0.58,2024-07-19,165.7,0.493,94,82.0,7.0,3,1,54710.149999999994,3,313,Tier 4 (Low Priority),1.28,82.0
ITM12632,Groceries,252,59,7,2,20.71,9.33,0.61,L47,C,131,0.65,189.99,0.71,0,0.99,358,2.52,0.68,2024-04-24,28.93,0.697,47,65.0,38.0,2,1,73616.72,3,213,Tier 4 (Low Priority),1.28,53.0
ITM12633,Pharma,348,52,7,2,38.47,2.87,0.22,L98,D,129,4.78,109.16,1.43,6,0.93,53,13.47,0.27,2024-10-28,56.74,0.557,98,86.0,7.0,4,4,20968.019999999997,1,441,Tier 3 (High Volume),1.65,82.0
ITM12634,Electronics,298,26,14,7,12.95,3.51,0.45,L52,D,50,2.76,49.82,1.82,2,0.92,222,12.33,0.72,2024-05-28,285.11,0.67,52,82.0,9.0,2,4,27943.56,1,241,Tier 3 (High Volume),1.65,96.0
ITM12635,Groceries,221,41,14,9,42.1,9.65,0.18,L47,C,75,2.76,136.9,1.95,2,0.85,593,5.62,0.84,2024-03-09,49.06,0.578,47,65.0,52.0,1,2,95746.87999999999,4,124,Tier 2 (High Value),1.96,398.0
ITM12636,Apparel,102,50,12,2,19.42,8.2,0.67,L6,B,71,4.66,114.21,0.65,5,0.83,795,8.3,0.64,2024-08-25,252.25,0.64,6,47.0,50.0,3,3,96490.65,4,334,Tier 1 (Critical),2.33,58.0
ITM12637,Groceries,144,15,5,3,27.08,0.63,0.35,L52,B,167,1.8,162.73,1.92,5,0.86,275,12.94,0.49,2024-09-13,166.72,0.551,52,43.0,17.0,3,4,53540.15,2,342,Tier 3 (High Volume),1.65,82.0
ITM12638,Groceries,194,97,10,2,47.16,9.11,0.88,L7,D,49,1.99,43.61,1.05,3,0.79,388,2.45,0.34,2024-09-18,43.06,0.494,7,85.0,35.0,3,1,23803.8,1,311,Tier 4 (Low Priority),1.28,106.0
ITM12639,Automotive,88,36,8,6,34.38,2.65,0.42,L73,D,49,3.45,59.58,0.68,4,0.97,255,2.93,0.41,2024-02-16,276.66,0.567,73,83.0,17.0,1,1,17867.85,1,111,Tier 4 (Low Priority),1.28,210.0
ITM12640,Groceries,66,29,4,6,32.63,7.21,0.55,L72,A,111,4.03,185.11,1.98,2,0.94,151,11.02,0.62,2024-07-22,279.15,0.621,72,23.0,13.0,3,3,32480.54,2,332,Tier 4 (Low Priority),1.28,205.0
ITM12641,Groceries,391,34,4,9,35.87,5.75,0.16,L25,D,24,3.65,186.7,1.77,2,0.94,107,2.15,0.4,2024-07-05,188.45,0.48,25,82.0,36.0,2,1,41129.55,2,212,Tier 4 (Low Priority),1.28,330.0
ITM12642,Pharma,275,75,11,8,45.99,5.6,0.35,L47,C,133,4.05,94.03,1.42,8,0.83,830,5.94,0.82,2024-09-14,122.77,0.507,47,60.0,46.0,3,2,93121.4,4,324,Tier 2 (High Value),1.96,379.0
ITM12643,Apparel,234,18,9,8,13.18,7.32,0.71,L71,B,140,3.09,19.07,1.8,4,0.72,199,4.53,0.31,2024-01-06,186.17,0.406,71,48.0,15.0,1,1,17045.84,1,111,Tier 4 (Low Priority),1.28,115.0
ITM12644,Pharma,49,62,12,9,31.05,2.47,0.76,L37,B,33,4.38,68.25,1.39,0,0.9,301,11.64,0.61,2024-12-05,192.05,0.718,37,49.0,44.0,4,3,23904.93,1,431,Tier 4 (Low Priority),1.28,283.0
ITM12645,Pharma,300,70,11,5,20.62,2.01,0.32,L10,B,178,2.98,56.95,0.94,8,0.81,528,1.03,0.6,2024-05-02,190.42,0.442,10,49.0,49.0,2,1,40103.04,2,212,Tier 4 (Low Priority),1.28,106.0
ITM12646,Electronics,431,47,8,3,1.58,6.69,0.55,L50,C,57,1.53,88.79,1.9,9,0.96,605,2.62,0.31,2024-11-10,222.69,0.319,50,67.0,35.0,4,1,79210.6,3,413,Tier 4 (Low Priority),1.28,13.0
ITM12647,Pharma,256,12,7,6,7.14,3.26,0.84,L65,A,57,2.94,70.38,1.93,5,0.93,477,2.39,1.0,2024-12-16,29.47,0.525,65,22.0,6.0,4,1,49796.03999999999,2,412,Tier 4 (Low Priority),1.28,47.0
